BusLoad,BusNo,Latitude,Longitude,Operator,ServiceId
Seats Available,188R,1.372215,103.75171516666667,SMRT,44009
Seats Available,990,1.3456656666666666,103.75748983333334,TTS,43009
Seats Available,990,1.349704,103.7507975,TTS,43009
Seats Available,187,1.3651835,103.74771433333333,SMRT,46009
Standing Available,187,1.3798698333333332,103.76193283333333,SMRT,46009
Seats Available,187,1.3785811666666667,103.7697165,SMRT,46009
Seats Available,187,1.3450906666666667,103.74629833333333,SMRT,22009
Standing Available,187,1.3462966666666667,103.73169933333334,SMRT,22009
Seats Available,187,1.3498286666666666,103.71939133333333,SMRT,22009
Seats Available,189,1.3437333333333332,103.75427,TTS,43009
Seats Available,189,1.3077693333333333,103.76991533333333,TTS,43009
Seats Available,189,1.3331931666666668,103.76594266666666,TTS,43009
Seats Available,173,1.3570648333333333,103.76228933333333,TTS,43009
Seats Available,173,1.3403575,103.77558083333334,TTS,43009
Seats Available,173,1.3299658333333333,103.75828016666667,TTS,43009
Seats Available,173,1.3570648333333333,103.76228933333333,TTS,43009
Seats Available,173,1.3403575,103.77558083333334,TTS,43009
Seats Available,173,1.3299658333333333,103.75828016666667,TTS,43009
Seats Available,180,1.345556,103.73695233333333,SMRT,22009
Seats Available,180,1.3416576666666666,103.71230633333333,SMRT,22009
Seats Available,160,1.3799525,103.76129483333334,SBST,28009
Seats Available,160,1.3801358333333333,103.76121833333333,SBST,28009
Seats Available,160,1.4443178333333333,103.7680985,SBST,28009
Seats Available,180,1.3650276666666668,103.74417783333334,SMRT,22009
Seats Available,180,1.3771011666666666,103.75557983333333,SMRT,22009
Seats Available,180,1.345556,103.73695233333333,SMRT,22009
Seats Available,180,1.345556,103.73695233333333,SMRT,22009
Seats Available,180,1.3416576666666666,103.71230633333333,SMRT,22009
Seats Available,160,1.3799525,103.76129483333334,SBST,28009
Seats Available,160,1.3801358333333333,103.76121833333333,SBST,28009
Seats Available,160,1.4443178333333333,103.7680985,SBST,28009
Seats Available,180,1.3650276666666668,103.74417783333334,SMRT,22009
Seats Available,180,1.3771011666666666,103.75557983333333,SMRT,22009
Seats Available,180,1.345556,103.73695233333333,SMRT,22009
Seats Available,180,1.345556,103.73695233333333,SMRT,22009
Seats Available,180,1.3416576666666666,103.71230633333333,SMRT,22009
Seats Available,160,1.3799525,103.76129483333334,SBST,28009
Seats Available,160,1.3801358333333333,103.76121833333333,SBST,28009
Seats Available,160,1.4443178333333333,103.7680985,SBST,28009
Seats Available,180,1.3650276666666668,103.74417783333334,SMRT,22009
Seats Available,180,1.3771011666666666,103.75557983333333,SMRT,22009
Seats Available,180,1.345556,103.73695233333333,SMRT,22009
Seats Available,180,1.345556,103.73695233333333,SMRT,22009
Seats Available,180,1.3416576666666666,103.71230633333333,SMRT,22009
Seats Available,160,1.3799525,103.76129483333334,SBST,28009
Seats Available,160,1.3801358333333333,103.76121833333333,SBST,28009
Seats Available,160,1.4443178333333333,103.7680985,SBST,28009
Seats Available,180,1.3650276666666668,103.74417783333334,SMRT,22009
Seats Available,180,1.3771011666666666,103.75557983333333,SMRT,22009
Seats Available,180,1.345556,103.73695233333333,SMRT,22009
Seats Available,945,1.3512576666666667,103.75400866666666,TTS,43009
Seats Available,945,1.3638068333333333,103.749254,TTS,43009
Seats Available,945,1.3512576666666667,103.75400866666666,TTS,43009
Seats Available,173,1.3604446666666667,103.7633655,TTS,43009
Seats Available,173,1.3403575,103.77558083333334,TTS,43009
Seats Available,173,1.3299658333333333,103.75828016666667,TTS,43009
Seats Available,173,1.3195341666666667,103.76287233333333,TTS,43009
Seats Available,173,1.3604446666666667,103.7633655,TTS,43009
Seats Available,173,1.3403575,103.77558083333334,TTS,43009
Seats Available,173,1.3299658333333333,103.75828016666667,TTS,43009
Seats Available,173,1.3195341666666667,103.76287233333333,TTS,43009
Standing Available,187,1.3798698333333332,103.76193283333333,SMRT,46009
Seats Available,187,1.3785811666666667,103.7697165,SMRT,46009
Standing Available,187,1.431905,103.77195933333333,SMRT,46009
Seats Available,188,1.3675255,103.75034466666666,SMRT,44009
Seats Available,188R,1.372215,103.75171516666667,SMRT,44009
Seats Available,945,1.3512576666666667,103.75400866666666,TTS,43009
Seats Available,985,1.3814305,103.75373466666667,SMRT,44009
Standing Available,187,1.3494861666666667,103.75261666666667,SMRT,22009
Seats Available,187,1.3450906666666667,103.74629833333333,SMRT,22009
Standing Available,187,1.3462966666666667,103.73169933333334,SMRT,22009
Standing Available,188,1.35983,103.746298,SMRT,14009
Seats Available,188,1.3314596666666667,103.746978,SMRT,14009
Seats Available,188,1.3009266666666666,103.77002966666667,SMRT,14009
Seats Available,188R,1.3449001666666667,103.746104,SMRT,14519
Seats Available,188R,1.2567735,103.8228275,SMRT,14519
Seats Available,985,1.3578678333333334,103.74721616666666,SMRT,80009
Seats Available,985,1.3434001666666666,103.76968116666667,SMRT,80009
Standing Available,985,1.3289563333333334,103.82333683333333,SMRT,80009
Seats Available,945,1.3512576666666667,103.75400866666666,TTS,43009
Seats Available,170,1.3605728333333333,103.7668565,SBST,01109
Seats Available,170,1.3227581666666666,103.81510333333334,SBST,01109
Seats Available,170,1.3221593333333335,103.81992183333334,SBST,01109
Seats Available,178,1.3489891666666667,103.7700375,SMRT,22009
Seats Available,178,1.3467243333333334,103.76033216666667,SMRT,22009
Seats Available,178,1.3477021666666666,103.73797916666666,SMRT,22009
Seats Available,960,1.3775806666666668,103.76659333333333,SMRT,02099
Seats Available,960,1.3279081666666666,103.8245825,SMRT,02099
Seats Available,960,1.3139753333333333,103.83798066666667,SMRT,02099
Seats Available,961C,1.3784503333333333,103.76161283333333,SMRT,80009
Seats Available,961C,1.3496541666666666,103.77003366666666,SMRT,80009
Seats Available,961C,1.3241103333333333,103.81015116666667,SMRT,80009
Seats Available,170,1.3605728333333333,103.7668565,SBST,01109
Seats Available,170,1.3227581666666666,103.81510333333334,SBST,01109
Seats Available,170,1.3221593333333335,103.81992183333334,SBST,01109
Seats Available,170A,1.3399805,103.7761165,SBST,01109
Seats Available,171,1.3630623333333334,103.76740533333333,SMRT,02099
Seats Available,171,1.3307091666666666,103.79783766666667,SMRT,02099
Seats Available,171,1.3227436666666668,103.81537233333333,SMRT,02099
Seats Available,176,1.3512035,103.75381383333334,SMRT,10009
Seats Available,176,1.3523403333333333,103.74585533333334,SMRT,10009
Seats Available,176,1.3358773333333334,103.73895716666667,SMRT,10009
Seats Available,178,1.3489891666666667,103.7700375,SMRT,22009
Seats Available,178,1.3467243333333334,103.76033216666667,SMRT,22009
Seats Available,178,1.3477021666666666,103.73797916666666,SMRT,22009
Seats Available,67,1.3305995,103.79814233333333,SMRT,75009
Seats Available,67,1.3139593333333333,103.83801033333333,SMRT,75009
Seats Available,67,1.3037505,103.85253216666666,SMRT,75009
Seats Available,961C,1.3496541666666666,103.77003366666666,SMRT,80009
Seats Available,961C,1.3241103333333333,103.81015116666667,SMRT,80009
Seats Available,961C,1.3162625000000001,103.806151,SMRT,80009
Seats Available,963,1.3419548333333333,103.759041,SMRT,14009
Seats Available,963,1.2929253333333333,103.78604716666666,SMRT,14009
Seats Available,970,1.3586323333333334,103.76325816666667,SMRT,03239
Seats Available,970,1.3369706666666668,103.7802475,SMRT,03239
Seats Available,970,1.3020755,103.79842366666666,SMRT,03239
Standing Available,170,1.4329586666666667,103.76192666666667,SBST,46239
Standing Available,170,1.4396171666666666,103.77012966666666,SBST,46239
Seats Available,171,1.379599,103.76163383333333,SMRT,59009
Seats Available,171,1.3762326666666667,103.77707083333334,SMRT,59009
Seats Available,171,1.4160463333333333,103.80181983333334,SMRT,59009
Seats Available,176,1.3777606666666666,103.76300216666667,SMRT,45009
Standing Available,178,1.4410198333333333,103.7726355,SMRT,46009
Seats Available,67,1.3764863333333333,103.75400633333334,SMRT,44009
Seats Available,961C,1.3850513333333332,103.7576905,SMRT,46009
Seats Available,961C,1.4319201666666665,103.77187633333334,SMRT,46009
Seats Available,963,1.3775758333333332,103.76660483333333,SMRT,46009
Seats Available,963,1.4321655,103.778583,SMRT,46009
Seats Available,970,1.3763235,103.76249716666666,SMRT,45009
Seats Available,170,1.3605728333333333,103.7668565,SBST,01109
Seats Available,170,1.3227581666666666,103.81510333333334,SBST,01109
Seats Available,170,1.3221593333333335,103.81992183333334,SBST,01109
Seats Available,170A,1.3399805,103.7761165,SBST,01109
Seats Available,171,1.3630623333333334,103.76740533333333,SMRT,02099
Seats Available,171,1.3307091666666666,103.79783766666667,SMRT,02099
Seats Available,171,1.3227436666666668,103.81537233333333,SMRT,02099
Seats Available,176,1.3512035,103.75381383333334,SMRT,10009
Seats Available,176,1.3523403333333333,103.74585533333334,SMRT,10009
Seats Available,176,1.3358773333333334,103.73895716666667,SMRT,10009
Seats Available,178,1.3489891666666667,103.7700375,SMRT,22009
Seats Available,178,1.3467243333333334,103.76033216666667,SMRT,22009
Seats Available,178,1.3477021666666666,103.73797916666666,SMRT,22009
Seats Available,67,1.3305995,103.79814233333333,SMRT,75009
Seats Available,67,1.3139593333333333,103.83801033333333,SMRT,75009
Seats Available,67,1.3037505,103.85253216666666,SMRT,75009
Seats Available,961C,1.3496541666666666,103.77003366666666,SMRT,80009
Seats Available,961C,1.3241103333333333,103.81015116666667,SMRT,80009
Seats Available,961C,1.3162625000000001,103.806151,SMRT,80009
Seats Available,963,1.3419548333333333,103.759041,SMRT,14009
Seats Available,963,1.2929253333333333,103.78604716666666,SMRT,14009
Seats Available,970,1.3586323333333334,103.76325816666667,SMRT,03239
Seats Available,970,1.3369706666666668,103.7802475,SMRT,03239
Seats Available,970,1.3020755,103.79842366666666,SMRT,03239
Standing Available,170,1.4329586666666667,103.76192666666667,SBST,46239
Standing Available,170,1.4396171666666666,103.77012966666666,SBST,46239
Seats Available,171,1.379599,103.76163383333333,SMRT,59009
Seats Available,171,1.3762326666666667,103.77707083333334,SMRT,59009
Seats Available,171,1.4160463333333333,103.80181983333334,SMRT,59009
Seats Available,176,1.3777606666666666,103.76300216666667,SMRT,45009
Standing Available,178,1.4410198333333333,103.7726355,SMRT,46009
Seats Available,67,1.3764863333333333,103.75400633333334,SMRT,44009
Seats Available,961C,1.3850513333333332,103.7576905,SMRT,46009
Seats Available,961C,1.4319201666666665,103.77187633333334,SMRT,46009
Seats Available,963,1.3775758333333332,103.76660483333333,SMRT,46009
Seats Available,963,1.4321655,103.778583,SMRT,46009
Seats Available,920,1.3869164999999999,103.76038033333333,SMRT,45009
Seats Available,920,1.3793815,103.77436166666666,SMRT,45009
Seats Available,920,1.3844598333333333,103.76560866666667,SMRT,45009
Seats Available,922,1.3803551666666667,103.762925,SMRT,45009
Standing Available,922,1.3813506666666666,103.769208,SMRT,45009
Seats Available,922,1.3848486666666666,103.770959,SMRT,45009
Standing Available,979,1.3847916666666666,103.75798283333333,SMRT,45009
Seats Available,979,1.391419,103.74526916666667,SMRT,45009
Seats Available,979,1.4023928333333333,103.75049266666667,SMRT,45009
Seats Available,979M,1.3894663333333332,103.74546933333333,SMRT,45009
Seats Available,160,1.3647531666666666,103.74367483333333,SBST,28009
Seats Available,170,1.3605728333333333,103.7668565,SBST,01109
Seats Available,170,1.3227581666666666,103.81510333333334,SBST,01109
Seats Available,170,1.3221593333333335,103.81992183333334,SBST,01109
Seats Available,170A,1.3399805,103.7761165,SBST,01109
Seats Available,178,1.3489891666666667,103.7700375,SMRT,22009
Seats Available,178,1.3467243333333334,103.76033216666667,SMRT,22009
Seats Available,178,1.3477021666666666,103.73797916666666,SMRT,22009
Seats Available,960,1.3775806666666668,103.76659333333333,SMRT,02099
Seats Available,960,1.3279081666666666,103.8245825,SMRT,02099
Seats Available,960,1.3139753333333333,103.83798066666667,SMRT,02099
Seats Available,961C,1.3784503333333333,103.76161283333333,SMRT,80009
Seats Available,961C,1.3496541666666666,103.77003366666666,SMRT,80009
Seats Available,961C,1.3241103333333333,103.81015116666667,SMRT,80009
Seats Available,979,1.3797671666666667,103.763789,SMRT,45009
Seats Available,979,1.3777656666666667,103.763096,SMRT,45009
Seats Available,160,1.4443178333333333,103.7680985,SBST,28009
Standing Available,170,1.4329586666666667,103.76192666666667,SBST,46239
Standing Available,170,1.4396171666666666,103.77012966666666,SBST,46239
Standing Available,178,1.4410198333333333,103.7726355,SMRT,46009
Seats Available,960,1.3820208333333333,103.76018783333333,SMRT,46009
Seats Available,960,1.4255811666666667,103.76214616666667,SMRT,46009
Seats Available,961C,1.3850513333333332,103.7576905,SMRT,46009
Seats Available,961C,1.4319201666666665,103.77187633333334,SMRT,46009
Standing Available,979,1.3847916666666666,103.75798283333333,SMRT,45009
Seats Available,979,1.391419,103.74526916666667,SMRT,45009
Seats Available,979,1.4023928333333333,103.75049266666667,SMRT,45009
Seats Available,979M,1.3894663333333332,103.74546933333333,SMRT,45009
Seats Available,160,1.3647531666666666,103.74367483333333,SBST,28009
Seats Available,170,1.3605728333333333,103.7668565,SBST,01109
Seats Available,170,1.3227581666666666,103.81510333333334,SBST,01109
Seats Available,170,1.3221593333333335,103.81992183333334,SBST,01109
Seats Available,170A,1.3399805,103.7761165,SBST,01109
Seats Available,178,1.3489891666666667,103.7700375,SMRT,22009
Seats Available,178,1.3467243333333334,103.76033216666667,SMRT,22009
Seats Available,178,1.3477021666666666,103.73797916666666,SMRT,22009
Seats Available,960,1.3775806666666668,103.76659333333333,SMRT,02099
Seats Available,960,1.3279081666666666,103.8245825,SMRT,02099
Seats Available,960,1.3139753333333333,103.83798066666667,SMRT,02099
Seats Available,961C,1.3784503333333333,103.76161283333333,SMRT,80009
Seats Available,961C,1.3496541666666666,103.77003366666666,SMRT,80009
Seats Available,961C,1.3241103333333333,103.81015116666667,SMRT,80009
Seats Available,979,1.3797671666666667,103.763789,SMRT,45009
Seats Available,979,1.3777656666666667,103.763096,SMRT,45009
Seats Available,160,1.4443178333333333,103.7680985,SBST,28009
Standing Available,170,1.4329586666666667,103.76192666666667,SBST,46239
Standing Available,170,1.4396171666666666,103.77012966666666,SBST,46239
Standing Available,178,1.4410198333333333,103.7726355,SMRT,46009
Seats Available,960,1.4255811666666667,103.76214616666667,SMRT,46009
Seats Available,961C,1.3850513333333332,103.7576905,SMRT,46009
Seats Available,961C,1.4319201666666665,103.77187633333334,SMRT,46009
Standing Available,979,1.3847916666666666,103.75798283333333,SMRT,45009
Seats Available,979,1.391419,103.74526916666667,SMRT,45009
Seats Available,979,1.4023928333333333,103.75049266666667,SMRT,45009
Seats Available,979M,1.3894663333333332,103.74546933333333,SMRT,45009
Seats Available,160,1.3647531666666666,103.74367483333333,SBST,28009
Seats Available,170,1.3605728333333333,103.7668565,SBST,01109
Seats Available,170,1.3227581666666666,103.81510333333334,SBST,01109
Seats Available,170,1.3221593333333335,103.81992183333334,SBST,01109
Seats Available,170A,1.3399805,103.7761165,SBST,01109
Seats Available,178,1.3489891666666667,103.7700375,SMRT,22009
Seats Available,178,1.3467243333333334,103.76033216666667,SMRT,22009
Seats Available,178,1.3477021666666666,103.73797916666666,SMRT,22009
Seats Available,927,1.3899421666666667,103.7546135,SMRT,44009
Seats Available,960,1.3775806666666668,103.76659333333333,SMRT,02099
Seats Available,960,1.3279081666666666,103.8245825,SMRT,02099
Seats Available,960,1.3139753333333333,103.83798066666667,SMRT,02099
Seats Available,961C,1.3784503333333333,103.76161283333333,SMRT,80009
Seats Available,961C,1.3496541666666666,103.77003366666666,SMRT,80009
Seats Available,961C,1.3241103333333333,103.81015116666667,SMRT,80009
Seats Available,160,1.4443178333333333,103.7680985,SBST,28009
Standing Available,170,1.4329586666666667,103.76192666666667,SBST,46239
Standing Available,170,1.4396171666666666,103.77012966666666,SBST,46239
Standing Available,178,1.4410198333333333,103.7726355,SMRT,46009
Seats Available,960,1.4255811666666667,103.76214616666667,SMRT,46009
Seats Available,961C,1.3850513333333332,103.7576905,SMRT,46009
Seats Available,961C,1.4319201666666665,103.77187633333334,SMRT,46009
Seats Available,979,1.391419,103.74526916666667,SMRT,45009
Seats Available,979,1.4023928333333333,103.75049266666667,SMRT,45009
Seats Available,979,1.392791,103.7428595,SMRT,45009
Seats Available,979M,1.3894663333333332,103.74546933333333,SMRT,45009
Seats Available,172,1.3775183333333334,103.73402666666667,SMRT,22009
Seats Available,172,1.3563103333333333,103.695824,SMRT,22009
Seats Available,172,1.3377871666666667,103.7066775,SMRT,22009
Seats Available,975,1.3747483333333332,103.695429,SMRT,45009
Seats Available,975,1.4400523333333333,103.7079115,SMRT,45009
Standing Available,172,1.3791635,103.748787,SMRT,44009
Standing Available,975,1.3843018333333332,103.74467133333333,SMRT,45009
Seats Available,172,1.3775183333333334,103.73402666666667,SMRT,22009
Seats Available,172,1.3563103333333333,103.695824,SMRT,22009
Seats Available,172,1.3377871666666667,103.7066775,SMRT,22009
Standing Available,172,1.3791635,103.748787,SMRT,44009
Seats Available,301,1.3760888333333332,103.738513,SMRT,44009
Seats Available,301,1.3802058333333334,103.7450785,SMRT,44009
Seats Available,172,1.3775183333333334,103.73402666666667,SMRT,22009
Seats Available,172,1.3563103333333333,103.695824,SMRT,22009
Seats Available,172,1.3377871666666667,103.7066775,SMRT,22009
Seats Available,983,1.3774415,103.73708766666667,SMRT,44009
Seats Available,983,1.3811493333333333,103.73898666666666,SMRT,44009
Standing Available,172,1.3791635,103.748787,SMRT,44009
Seats Available,983,1.3755135,103.75109216666667,SMRT,44009
Seats Available,983,1.3762603333333334,103.75386066666667,SMRT,44009
Seats Available,983,1.377867,103.76335,SMRT,44009
Seats Available,172,1.3775183333333334,103.73402666666667,SMRT,22009
Seats Available,172,1.3563103333333333,103.695824,SMRT,22009
Seats Available,172,1.3377871666666667,103.7066775,SMRT,22009
Seats Available,308,1.3743223333333334,103.7494605,SMRT,44009
Seats Available,308,1.384752,103.7448575,SMRT,44009
Standing Available,172,1.3791635,103.748787,SMRT,44009
Seats Available,308,1.384752,103.7448575,SMRT,44009
Seats Available,307,1.3821978333333333,103.75026533333333,SMRT,44009
Seats Available,307,1.3807301666666667,103.74764233333333,SMRT,44009
Seats Available,307,1.3963425,103.7492475,SMRT,44009
Seats Available,308,1.384752,103.7448575,SMRT,44009
Standing Available,172,1.3771786666666666,103.747026,SMRT,22009
Seats Available,172,1.3775183333333334,103.73402666666667,SMRT,22009
Seats Available,172,1.3563103333333333,103.695824,SMRT,22009
Seats Available,307,1.3807301666666667,103.74764233333333,SMRT,44009
Seats Available,307,1.3963425,103.7492475,SMRT,44009
Seats Available,307,1.3843591666666666,103.74336166666667,SMRT,44009
Seats Available,308,1.3743223333333334,103.7494605,SMRT,44009
Seats Available,308,1.384752,103.7448575,SMRT,44009
Standing Available,188,1.35983,103.746298,SMRT,14009
Seats Available,188,1.3314596666666667,103.746978,SMRT,14009
Seats Available,188,1.3009266666666666,103.77002966666667,SMRT,14009
Seats Available,188R,1.3449001666666667,103.746104,SMRT,14519
Seats Available,67,1.3764256666666668,103.75404166666667,SMRT,75009
Seats Available,67,1.3305995,103.79814233333333,SMRT,75009
Seats Available,67,1.3139593333333333,103.83801033333333,SMRT,75009
Seats Available,160,1.3647531666666666,103.74367483333333,SBST,28009
Seats Available,180,1.3771011666666666,103.75557983333333,SMRT,22009
Seats Available,180,1.345556,103.73695233333333,SMRT,22009
Seats Available,180,1.3416576666666666,103.71230633333333,SMRT,22009
Standing Available,187,1.3494861666666667,103.75261666666667,SMRT,22009
Seats Available,187,1.3450906666666667,103.74629833333333,SMRT,22009
Standing Available,187,1.3462966666666667,103.73169933333334,SMRT,22009
Seats Available,67,1.3764863333333333,103.75400633333334,SMRT,44009
Seats Available,983,1.3764801666666666,103.74436766666666,SMRT,44009
Seats Available,983,1.3774415,103.73708766666667,SMRT,44009
Seats Available,983,1.3811493333333333,103.73898666666666,SMRT,44009
Seats Available,985,1.3578678333333334,103.74721616666666,SMRT,80009
Seats Available,985,1.3434001666666666,103.76968116666667,SMRT,80009
Standing Available,985,1.3289563333333334,103.82333683333333,SMRT,80009
Seats Available,160,1.3799525,103.76129483333334,SBST,28009
Seats Available,160,1.3801358333333333,103.76121833333333,SBST,28009
Seats Available,160,1.4443178333333333,103.7680985,SBST,28009
Seats Available,180,1.3771011666666666,103.75557983333333,SMRT,22009
Seats Available,180,1.345556,103.73695233333333,SMRT,22009
Seats Available,180,1.3416576666666666,103.71230633333333,SMRT,22009
Standing Available,187,1.3798698333333332,103.76193283333333,SMRT,46009
Seats Available,187,1.3785811666666667,103.7697165,SMRT,46009
Standing Available,187,1.431905,103.77195933333333,SMRT,46009
Seats Available,67,1.3305995,103.79814233333333,SMRT,75009
Seats Available,67,1.3139593333333333,103.83801033333333,SMRT,75009
Seats Available,67,1.3037505,103.85253216666666,SMRT,75009
Seats Available,983,1.377867,103.76335,SMRT,44009
Seats Available,983,1.3764801666666666,103.74436766666666,SMRT,44009
Seats Available,983,1.3774415,103.73708766666667,SMRT,44009
Seats Available,985,1.3814305,103.75373466666667,SMRT,44009
Seats Available,160,1.3647531666666666,103.74367483333333,SBST,28009
Seats Available,180,1.3771011666666666,103.75557983333333,SMRT,22009
Seats Available,180,1.345556,103.73695233333333,SMRT,22009
Seats Available,180,1.3416576666666666,103.71230633333333,SMRT,22009
Seats Available,187,1.377414,103.75627533333333,SMRT,22009
Standing Available,187,1.3494861666666667,103.75261666666667,SMRT,22009
Seats Available,187,1.3450906666666667,103.74629833333333,SMRT,22009
Seats Available,190,1.3789791666666666,103.7562845,SMRT,44009
Seats Available,190,1.3848296666666666,103.74517566666667,SMRT,44009
Seats Available,67,1.3764863333333333,103.75400633333334,SMRT,44009
Standing Available,975,1.3813751666666667,103.75386,SMRT,45009
Standing Available,975,1.3826588333333334,103.74280866666666,SMRT,45009
Seats Available,975,1.3747483333333332,103.695429,SMRT,45009
Seats Available,983,1.3764801666666666,103.74436766666666,SMRT,44009
Seats Available,983,1.3774415,103.73708766666667,SMRT,44009
Seats Available,983,1.3811493333333333,103.73898666666666,SMRT,44009
Seats Available,160,1.3799525,103.76129483333334,SBST,28009
Seats Available,160,1.3801358333333333,103.76121833333333,SBST,28009
Seats Available,160,1.4443178333333333,103.7680985,SBST,28009
Seats Available,180,1.3771011666666666,103.75557983333333,SMRT,22009
Seats Available,180,1.345556,103.73695233333333,SMRT,22009
Seats Available,180,1.3416576666666666,103.71230633333333,SMRT,22009
Standing Available,187,1.3798698333333332,103.76193283333333,SMRT,46009
Seats Available,187,1.3785811666666667,103.7697165,SMRT,46009
Standing Available,187,1.431905,103.77195933333333,SMRT,46009
Seats Available,190,1.3797501666666667,103.7616175,SMRT,10589
Seats Available,190,1.35538,103.7847385,SMRT,10589
Seats Available,190,1.3352236666666668,103.810509,SMRT,10589
Seats Available,67,1.3305995,103.79814233333333,SMRT,75009
Seats Available,67,1.3139593333333333,103.83801033333333,SMRT,75009
Seats Available,67,1.3037505,103.85253216666666,SMRT,75009
Seats Available,983,1.377867,103.76335,SMRT,44009
Seats Available,983,1.3764801666666666,103.74436766666666,SMRT,44009
Seats Available,983,1.3774415,103.73708766666667,SMRT,44009
Seats Available,160,1.362157,103.74157433333333,SBST,28009
Seats Available,180,1.3439536666666667,103.73620266666667,SMRT,22009
Seats Available,180,1.3412601666666666,103.7113595,SMRT,22009
Standing Available,187,1.3494036666666667,103.75259333333334,SMRT,22009
Seats Available,187,1.3416301666666666,103.74375566666667,SMRT,22009
Standing Available,187,1.34838,103.7312695,SMRT,22009
Standing Available,188,1.3556955,103.74729083333334,SMRT,14009
Seats Available,188,1.3302708333333333,103.748222,SMRT,14009
Seats Available,188,1.2980228333333335,103.76965883333334,SMRT,14009
Seats Available,985,1.3551133333333334,103.74733116666667,SMRT,80009
Seats Available,985,1.340411,103.77244933333333,SMRT,80009
Standing Available,985,1.3260175,103.831161,SMRT,80009
Seats Available,160,1.380077,103.76123416666667,SBST,28009
Standing Available,160,1.3809811666666667,103.76091766666667,SBST,28009
Seats Available,160,1.4455955,103.76862533333333,SBST,28009
Seats Available,180,1.3760558333333333,103.75356083333334,SMRT,22009
Seats Available,180,1.3439536666666667,103.73620266666667,SMRT,22009
Seats Available,180,1.3412601666666666,103.7113595,SMRT,22009
Standing Available,187,1.3803023333333333,103.762838,SMRT,46009
Seats Available,187,1.37835,103.770153,SMRT,46009
Standing Available,187,1.4321255,103.77417616666666,SMRT,46009
Seats Available,985,1.3829721666666668,103.74863283333333,SMRT,44009
Seats Available,160,1.362157,103.74157433333333,SBST,28009
Seats Available,180,1.3439536666666667,103.73620266666667,SMRT,22009
Seats Available,180,1.3412601666666666,103.7113595,SMRT,22009
Standing Available,187,1.3494036666666667,103.75259333333334,SMRT,22009
Seats Available,187,1.3416301666666666,103.74375566666667,SMRT,22009
Standing Available,187,1.34838,103.7312695,SMRT,22009
Standing Available,188,1.3556955,103.74729083333334,SMRT,14009
Seats Available,188,1.3302708333333333,103.748222,SMRT,14009
Seats Available,188,1.2980228333333335,103.76965883333334,SMRT,14009
Seats Available,985,1.3551133333333334,103.74733116666667,SMRT,80009
Seats Available,985,1.340411,103.77244933333333,SMRT,80009
Standing Available,985,1.3260175,103.831161,SMRT,80009
Seats Available,160,1.380077,103.76123416666667,SBST,28009
Standing Available,160,1.3809811666666667,103.76091766666667,SBST,28009
Seats Available,160,1.4455955,103.76862533333333,SBST,28009
Seats Available,180,1.3760558333333333,103.75356083333334,SMRT,22009
Seats Available,180,1.3439536666666667,103.73620266666667,SMRT,22009
Seats Available,180,1.3412601666666666,103.7113595,SMRT,22009
Standing Available,187,1.3803023333333333,103.762838,SMRT,46009
Seats Available,187,1.37835,103.770153,SMRT,46009
Standing Available,187,1.4321255,103.77417616666666,SMRT,46009
Seats Available,985,1.3829721666666668,103.74863283333333,SMRT,44009
Seats Available,160,1.362157,103.74157433333333,SBST,28009
Seats Available,180,1.3439536666666667,103.73620266666667,SMRT,22009
Seats Available,180,1.3412601666666666,103.7113595,SMRT,22009
Seats Available,160,1.380077,103.76123416666667,SBST,28009
Standing Available,160,1.3809811666666667,103.76091766666667,SBST,28009
Seats Available,160,1.4455955,103.76862533333333,SBST,28009
Seats Available,180,1.3676333333333333,103.74702416666666,SMRT,22009
Seats Available,180,1.3760558333333333,103.75356083333334,SMRT,22009
Seats Available,180,1.3439536666666667,103.73620266666667,SMRT,22009
Seats Available,301,1.3779556666666668,103.73828266666666,SMRT,44009
Seats Available,301,1.3802521666666667,103.74497816666667,SMRT,44009
Seats Available,301,1.3779556666666668,103.73828266666666,SMRT,44009
Seats Available,301,1.3802521666666667,103.74497816666667,SMRT,44009
Seats Available,970,1.3569390000000001,103.76225316666667,SMRT,03239
Seats Available,970,1.3355958333333333,103.78393566666666,SMRT,03239
Seats Available,970,1.299785,103.80109766666666,SMRT,03239
Seats Available,171,1.3772266666666666,103.76729716666667,SMRT,02099
Seats Available,171,1.3604473333333333,103.76687016666666,SMRT,02099
Seats Available,171,1.329068,103.8025265,SMRT,02099
Seats Available,75,1.3771611666666668,103.7674035,SMRT,45009
Seats Available,960,1.3857023333333334,103.75717216666666,SMRT,46009
Seats Available,960,1.4289776666666667,103.766647,SMRT,46009
Seats Available,963,1.3401135,103.75979783333334,SMRT,14009
Seats Available,963,1.289153,103.7922555,SMRT,14009
Seats Available,963R,1.3517746666666666,103.7599265,SMRT,14519
Seats Available,963R,1.2830993333333334,103.801076,SMRT,14519
Seats Available,171,1.3843245,103.77529233333334,SMRT,59009
Seats Available,171,1.4145165,103.80517366666666,SMRT,59009
Seats Available,75,1.377565,103.76655983333333,SMRT,02099
Seats Available,75,1.3122686666666667,103.7944515,SMRT,02099
Seats Available,75,1.2967555,103.83011683333334,SMRT,02099
Seats Available,960,1.3759178333333333,103.76925466666667,SMRT,02099
Seats Available,960,1.3223473333333333,103.8257825,SMRT,02099
Seats Available,960,1.3135261666666667,103.83839183333333,SMRT,02099
