Longitude,Latitude,date,time
1.27464,103.8472,2017-03-17,18:52:25
1.35525,103.988,2017-03-17,18:59:48
1.39168,103.8983,2017-03-17,18:58:56
1.35795,103.98908,2017-03-17,18:58:04
1.334803,103.8568,2017-03-17,18:53:22
1.30318,103.85486,2017-03-17,18:52:25
1.337911,103.8442,2017-03-17,18:59:48
1.39102,103.909,2017-03-17,18:54:20
1.368896,103.8822,2017-03-17,18:54:20
1.37481,103.94042,2017-03-17,18:54:20
1.34922,103.75313,2017-03-17,18:59:48
1.35111,103.98505,2017-03-17,18:51:30
1.31027,103.79415,2017-03-17,18:58:04
1.33343,103.7406,2017-03-17,18:57:08
1.28102,103.85392,2017-03-17,18:57:08
1.26504,103.8231,2017-03-17,18:58:04
1.27936,103.82839,2017-03-17,18:52:25
1.37668,103.96065,2017-03-17,18:57:08
1.33329,103.8702,2017-03-17,18:58:56
1.34923,103.89001,2017-03-17,18:50:34
1.28675,103.84559,2017-03-17,18:57:08
1.30389,103.89667,2017-03-17,18:52:25
1.3916,103.90145,2017-03-17,18:58:04
1.36508,103.84338,2017-03-17,18:53:22
1.43468,103.83427,2017-03-17,18:52:25
1.29432,103.80781,2017-03-17,18:56:13
1.35836,103.98876,2017-03-17,18:52:25
1.35239,103.8482,2017-03-17,18:55:15
1.30555,103.91034,2017-03-17,18:59:48
1.38644,103.8916,2017-03-17,18:55:15
1.42347,103.83834,2017-03-17,18:50:34
1.3239,103.76745,2017-03-17,18:52:25
1.33366,103.79548,2017-03-17,18:56:13
1.28549,103.84455,2017-03-17,18:53:22
1.43942,103.8399,2017-03-17,18:50:34
1.36046,103.7672,2017-03-17,18:55:15
1.304455,103.8638,2017-03-17,18:54:20
1.31575,103.859,2017-03-17,18:56:13
1.33587,103.89829,2017-03-17,18:52:25
1.30166,103.84265,2017-03-17,18:59:48
1.28747,103.83785,2017-03-17,18:50:34
1.36541,103.89113,2017-03-17,18:53:22
1.35229,103.98607,2017-03-17,18:55:15
1.39691,103.74293,2017-03-17,18:50:34
1.32574,103.901,2017-03-17,18:59:48
1.35637,103.90175,2017-03-17,18:52:25
1.326591,103.9229,2017-03-17,18:56:13
1.369753,103.8931,2017-03-17,18:57:08
1.31741,103.6619,2017-03-17,18:57:08
1.43494,103.83462,2017-03-17,18:56:13
1.40121,103.75426,2017-03-17,18:51:30
1.346991,103.7534,2017-03-17,18:55:15
1.30228,103.85745,2017-03-17,18:53:22
1.31775,103.8746,2017-03-17,18:54:20
1.35077,103.72849,2017-03-17,18:51:30
1.37736,103.8445,2017-03-17,18:57:08
1.32635,103.90087,2017-03-17,18:50:34
1.28994,103.86086,2017-03-17,18:56:13
1.32609,103.83121,2017-03-17,18:56:13
1.35271,103.98545,2017-03-17,18:56:13
1.34906,103.71142,2017-03-17,18:52:25
1.3877,103.8917,2017-03-17,18:59:48
1.29471,103.85363,2017-03-17,18:50:34
1.35353,103.98617,2017-03-17,18:57:08
1.388607,103.9045,2017-03-17,18:57:08
1.38434,103.73805,2017-03-17,18:51:30
1.2836,103.8196,2017-03-17,18:53:22
1.36448,103.89193,2017-03-17,18:51:30
1.3321,103.96765,2017-03-17,18:51:30
1.3697,103.84932,2017-03-17,18:51:30
1.37387,103.857,2017-03-17,18:55:15
1.29614,103.85643,2017-03-17,18:58:04
1.37991,103.8998,2017-03-17,18:56:13
1.377,103.7747,2017-03-17,18:58:56
1.29595,103.85385,2017-03-17,18:52:25
1.402866,103.9014,2017-03-17,18:55:15
1.36653,103.85562,2017-03-17,18:51:30
1.30312,103.85542,2017-03-17,18:51:30
1.34919,103.70317,2017-03-17,18:53:22
1.35602,103.95535,2017-03-17,18:56:13
1.3527,103.9641,2017-03-17,18:53:22
1.44129,103.7688,2017-03-17,18:56:13
1.286818,103.8443,2017-03-17,18:57:08
1.33308,103.93146,2017-03-17,18:55:15
1.434296,103.8369,2017-03-17,18:59:48
1.37276,103.94992,2017-03-17,18:59:48
1.314752,103.8807,2017-03-17,18:53:22
1.34191,103.88401,2017-03-17,18:54:20
1.34221,103.77807,2017-03-17,18:51:30
1.32089,103.8872,2017-03-17,18:56:13
1.334022,103.6432,2017-03-17,18:58:04
1.30752,103.8286,2017-03-17,18:55:15
1.27441,103.82301,2017-03-17,18:51:30
1.28467,103.82148,2017-03-17,18:50:34
1.36971,103.87171,2017-03-17,18:56:13
1.33264,103.95473,2017-03-17,18:52:25
1.46304,103.80322,2017-03-17,18:54:20
1.38366,103.90226,2017-03-17,18:56:13
1.36042,103.85251,2017-03-17,18:50:34
1.3286,103.86225,2017-03-17,18:55:15
1.30245,103.91375,2017-03-17,18:55:15
1.325961,103.9346,2017-03-17,18:52:25
1.390599,103.8948,2017-03-17,18:53:22
1.435331,103.7836,2017-03-17,18:58:56
1.327108,103.8364,2017-03-17,18:50:34
1.27986,103.85323,2017-03-17,18:52:25
1.31417,103.855,2017-03-17,18:52:25
1.382543,103.8931,2017-03-17,18:57:08
1.3517,103.96424,2017-03-17,18:51:30
1.3092,103.89783,2017-03-17,18:52:25
1.30433,103.83105,2017-03-17,18:58:56
1.32667,103.8613,2017-03-17,18:56:13
1.41529,103.81062,2017-03-17,18:56:13
1.35579,103.98767,2017-03-17,18:52:25
1.40497,103.78998,2017-03-17,18:52:25
1.38619,104.00025,2017-03-17,18:57:08
1.33513,103.74467,2017-03-17,18:54:20
1.36,103.9699,2017-03-17,18:58:04
1.368337,103.8384,2017-03-17,18:54:20
1.330297,103.9121,2017-03-17,18:56:13
1.45638,103.81918,2017-03-17,18:56:13
1.26512,103.8236,2017-03-17,18:56:13
1.27851,103.79645,2017-03-17,18:51:30
1.33616,103.97941,2017-03-17,18:54:20
1.36554,103.96679,2017-03-17,18:57:08
1.35197,103.9849,2017-03-17,18:58:04
1.35442,103.98692,2017-03-17,18:52:25
1.36972,103.83771,2017-03-17,18:54:20
1.36445,103.89214,2017-03-17,18:52:25
1.34471,103.98304,2017-03-17,18:52:25
1.355688,103.9875,2017-03-17,18:59:48
1.35567,103.83699,2017-03-17,18:53:22
1.360824,103.8738,2017-03-17,18:56:13
1.43391,103.78818,2017-03-17,18:52:25
1.3307,103.74768,2017-03-17,18:50:34
1.35975,103.88465,2017-03-17,18:53:22
1.37076,103.86394,2017-03-17,18:54:20
1.311553,103.9432,2017-03-17,18:57:08
1.31962,103.85486,2017-03-17,18:52:25
1.31037,103.8474,2017-03-17,18:58:56
1.35603,103.98857,2017-03-17,18:57:08
1.32352,103.81334,2017-03-17,18:57:08
1.43239,103.7737,2017-03-17,18:54:20
1.41168,103.75596,2017-03-17,18:54:20
1.36588,103.84998,2017-03-17,18:54:20
1.38163,103.84087,2017-03-17,18:52:25
1.37952,103.76415,2017-03-17,18:55:15
1.37306,103.73997,2017-03-17,18:51:30
1.30806,103.847,2017-03-17,18:55:15
1.35421,103.96728,2017-03-17,18:51:30
1.27874,103.84561,2017-03-17,18:55:15
1.40763,103.75464,2017-03-17,18:56:13
1.40349,103.89666,2017-03-17,18:56:13
1.30205,103.89735,2017-03-17,18:55:15
1.30609,103.91356,2017-03-17,18:50:34
1.298,103.8299,2017-03-17,18:56:13
1.44174,103.7954,2017-03-17,18:59:48
1.31369,103.87104,2017-03-17,18:56:13
1.40527,103.90216,2017-03-17,18:52:25
1.35425,103.98658,2017-03-17,18:53:22
1.36093,103.84154,2017-03-17,18:57:08
1.31602,103.77965,2017-03-17,18:54:20
1.2903,103.8323,2017-03-17,18:58:04
1.3652,103.96213,2017-03-17,18:58:04
1.42247,103.75816,2017-03-17,18:52:25
1.33788,103.74103,2017-03-17,18:51:30
1.35852,103.98953,2017-03-17,18:56:13
1.4548,103.80178,2017-03-17,18:53:22
1.39446,103.91024,2017-03-17,18:56:13
1.33632,103.7479,2017-03-17,18:55:15
1.30007,103.83986,2017-03-17,18:52:25
1.393776,103.8777,2017-03-17,18:53:22
1.38403,103.76245,2017-03-17,18:57:08
1.38783,103.8456,2017-03-17,18:50:34
1.34687,103.93427,2017-03-17,18:58:04
1.30127,103.8989,2017-03-17,18:50:34
1.337229,103.7525,2017-03-17,18:52:25
1.3692,103.95705,2017-03-17,18:54:20
1.39259,103.90465,2017-03-17,18:56:13
1.35086,103.70353,2017-03-17,18:54:20
1.302037,103.9128,2017-03-17,18:53:22
1.29588,103.88898,2017-03-17,18:52:25
1.36449,103.84248,2017-03-17,18:52:25
1.27474,103.84392,2017-03-17,18:50:34
1.30289,103.90059,2017-03-17,18:55:15
1.31159,103.83959,2017-03-17,18:50:34
1.31352,103.9014,2017-03-17,18:54:20
1.36148,103.88665,2017-03-17,18:57:08
1.34178,103.94706,2017-03-17,18:53:22
1.30399,103.87756,2017-03-17,18:56:13
1.31867,103.88468,2017-03-17,18:53:22
1.361114,103.8861,2017-03-17,18:55:15
1.30331,103.837,2017-03-17,18:51:30
1.43541,103.82336,2017-03-17,18:51:30
1.32383,103.86496,2017-03-17,18:54:20
1.36277,103.90235,2017-03-17,18:50:34
1.42283,103.83475,2017-03-17,18:51:30
1.3022,103.898,2017-03-17,18:54:20
1.3013,103.87911,2017-03-17,18:51:30
1.34998,103.75937,2017-03-17,18:56:13
1.35156,103.98461,2017-03-17,18:52:25
1.42323,103.84402,2017-03-17,18:54:20
1.44327,103.76966,2017-03-17,18:55:15
1.39313,103.74168,2017-03-17,18:51:30
1.30035,103.8393,2017-03-17,18:58:04
1.350244,103.7302,2017-03-17,18:57:08
1.27962,103.85284,2017-03-17,18:56:13
1.286298,103.8205,2017-03-17,18:54:20
1.352027,103.9853,2017-03-17,18:55:15
1.35068,103.95275,2017-03-17,18:53:22
1.351647,103.8904,2017-03-17,18:59:48
1.306706,103.9276,2017-03-17,18:57:08
1.35128,103.88087,2017-03-17,18:54:20
1.43277,103.78527,2017-03-17,18:50:34
1.38623,103.85826,2017-03-17,18:50:34
1.370207,103.9554,2017-03-17,18:57:08
1.3133,103.93378,2017-03-17,18:54:20
1.32237,103.76093,2017-03-17,18:57:08
1.32702,103.73432,2017-03-17,18:52:25
1.35748,103.98985,2017-03-17,18:53:22
1.36616,103.95089,2017-03-17,18:54:20
1.38748,103.98756,2017-03-17,18:58:04
1.37479,103.8862,2017-03-17,18:51:30
1.35999,103.99076,2017-03-17,18:50:34
1.352152,103.9363,2017-03-17,18:53:22
1.33293,103.92335,2017-03-17,18:50:34
1.27338,103.8481,2017-03-17,18:58:56
1.391976,103.7438,2017-03-17,18:55:15
1.31139,103.78916,2017-03-17,18:58:04
1.45841,103.79884,2017-03-17,18:53:22
1.37303,104.0055,2017-03-17,18:51:30
1.355372,103.9371,2017-03-17,18:57:08
1.45739,103.79458,2017-03-17,18:58:04
1.37579,103.88038,2017-03-17,18:52:25
1.346901,103.7533,2017-03-17,18:50:34
1.29545,103.83,2017-03-17,18:55:15
1.35207,103.9483,2017-03-17,18:53:22
1.39672,103.7427,2017-03-17,18:51:30
1.345767,103.9453,2017-03-17,18:55:15
1.38441,103.7723,2017-03-17,18:53:22
1.29302,103.82567,2017-03-17,18:51:30
1.36216,103.7515,2017-03-17,18:50:34
1.36136,103.9891,2017-03-17,18:54:20
1.35959,103.85188,2017-03-17,18:52:25
1.30412,103.8113,2017-03-17,18:58:56
1.358378,103.9018,2017-03-17,18:58:04
1.37239,103.92878,2017-03-17,18:53:22
1.33388,103.90588,2017-03-17,18:51:30
1.45569,103.80281,2017-03-17,18:51:30
1.29255,103.8412,2017-03-17,18:53:22
1.281729,103.8411,2017-03-17,18:52:25
1.350046,103.7265,2017-03-17,18:57:08
1.37692,103.7744,2017-03-17,18:55:15
1.37728,103.77226,2017-03-17,18:55:15
1.323388,103.94,2017-03-17,18:50:34
1.35428,103.93148,2017-03-17,18:53:22
1.37138,103.89068,2017-03-17,18:50:34
1.33326,103.961,2017-03-17,18:58:04
1.38642,103.7617,2017-03-17,18:50:34
1.29587,103.799,2017-03-17,18:53:22
1.35458,103.87453,2017-03-17,18:52:25
1.33373,103.71857,2017-03-17,18:51:30
1.37833,103.88941,2017-03-17,18:58:04
1.36253,103.74238,2017-03-17,18:54:20
1.3123,103.76765,2017-03-17,18:56:13
1.30645,103.82824,2017-03-17,18:55:15
1.341221,103.8541,2017-03-17,18:56:13
1.34247,103.70062,2017-03-17,18:55:15
1.35202,103.98494,2017-03-17,18:54:20
1.29726,103.8917,2017-03-17,18:52:25
1.330186,103.901,2017-03-17,18:55:15
1.41756,103.8621,2017-03-17,18:51:30
1.35177,103.9851,2017-03-17,18:51:30
1.31673,103.81523,2017-03-17,18:51:30
1.35577,103.85732,2017-03-17,18:56:13
1.31375,103.88274,2017-03-17,18:57:08
1.37861,103.75443,2017-03-17,18:50:34
1.2888,103.81748,2017-03-17,18:50:34
1.40582,103.7901,2017-03-17,18:58:56
1.32667,103.84435,2017-03-17,18:58:04
1.34538,103.75135,2017-03-17,18:52:25
1.30793,103.86048,2017-03-17,18:57:08
1.35705,103.98868,2017-03-17,18:54:20
1.39716,103.81839,2017-03-17,18:54:20
1.33529,103.91418,2017-03-17,18:58:04
1.35158,103.9848,2017-03-17,18:59:48
1.30488,103.8335,2017-03-17,18:55:15
1.35453,103.9874,2017-03-17,18:58:04
1.32961,103.72485,2017-03-17,18:51:30
1.35507,103.98716,2017-03-17,18:53:22
1.30664,103.79051,2017-03-17,18:54:20
1.37863,103.74436,2017-03-17,18:57:08
1.41016,103.7788,2017-03-17,18:56:13
1.3411,103.77165,2017-03-17,18:56:13
1.308844,103.8575,2017-03-17,18:55:15
1.3263,103.74897,2017-03-17,18:51:30
1.34283,103.96969,2017-03-17,18:54:20
1.37022,103.84913,2017-03-17,18:52:25
1.45016,103.80239,2017-03-17,18:57:08
1.31048,103.85463,2017-03-17,18:51:30
1.39221,103.84944,2017-03-17,18:57:08
1.34369,103.77629,2017-03-17,18:58:56
1.35759,103.98894,2017-03-17,18:58:04
1.30149,103.90114,2017-03-17,18:54:20
1.339825,103.7427,2017-03-17,18:59:48
1.3149,103.84085,2017-03-17,18:51:30
1.37988,103.7535,2017-03-17,18:54:20
1.42283,103.83496,2017-03-17,18:53:22
1.37111,104.00451,2017-03-17,18:52:25
1.26602,103.82408,2017-03-17,18:56:13
1.36992,103.86285,2017-03-17,18:58:56
1.40222,103.87065,2017-03-17,18:58:04
1.28014,103.8443,2017-03-17,18:50:34
1.38441,104.0011,2017-03-17,18:57:08
1.3418,103.77756,2017-03-17,18:53:22
1.354829,103.9879,2017-03-17,18:57:08
1.3611,103.99158,2017-03-17,18:52:25
1.437443,103.7872,2017-03-17,18:50:34
1.3331,103.74481,2017-03-17,18:52:25
1.29028,103.84792,2017-03-17,18:50:34
1.35412,103.986,2017-03-17,18:51:30
1.37158,103.8815,2017-03-17,18:58:04
1.43429,103.83995,2017-03-17,18:52:25
1.3434,103.77538,2017-03-17,18:54:20
1.35793,103.98857,2017-03-17,18:52:25
1.3616,103.98943,2017-03-17,18:55:15
1.34979,103.68473,2017-03-17,18:56:13
1.34807,103.936,2017-03-17,18:59:48
1.31039,103.8476,2017-03-17,18:51:30
1.44811,103.81407,2017-03-17,18:50:34
1.35091,103.8732,2017-03-17,18:53:22
1.33991,103.77924,2017-03-17,18:56:13
1.40044,103.90999,2017-03-17,18:50:34
1.28317,103.81891,2017-03-17,18:51:30
1.29922,103.85913,2017-03-17,18:53:22
1.25437,103.82566,2017-03-17,18:56:13
1.34229,103.69143,2017-03-17,18:59:48
1.33069,103.79915,2017-03-17,18:57:08
1.344073,103.7758,2017-03-17,18:50:34
1.30467,103.82592,2017-03-17,18:56:13
1.35066,103.71714,2017-03-17,18:53:22
1.29323,103.8556,2017-03-17,18:51:30
1.35639,103.98774,2017-03-17,18:50:34
1.3028,103.85585,2017-03-17,18:52:25
1.33595,103.94512,2017-03-17,18:56:13
1.36967,103.76483,2017-03-17,18:57:08
1.44097,103.8392,2017-03-17,18:59:48
1.341413,103.8918,2017-03-17,18:50:34
1.386829,103.8295,2017-03-17,18:57:08
1.43446,103.8031,2017-03-17,18:51:30
1.2905,103.85985,2017-03-17,18:52:25
1.34412,103.86054,2017-03-17,18:50:34
1.35377,103.95348,2017-03-17,18:56:13
1.38865,103.89434,2017-03-17,18:55:15
1.33713,103.95976,2017-03-17,18:50:34
1.28902,103.81506,2017-03-17,18:51:30
1.32059,103.89301,2017-03-17,18:52:25
1.30549,103.83054,2017-03-17,18:58:04
1.30615,103.79385,2017-03-17,18:58:56
1.36248,103.85379,2017-03-17,18:50:34
1.37531,103.93276,2017-03-17,18:54:20
1.34698,103.88069,2017-03-17,18:50:34
1.35014,103.72516,2017-03-17,18:56:13
1.36412,103.89238,2017-03-17,18:53:22
1.35711,103.98857,2017-03-17,18:53:22
1.39583,103.85781,2017-03-17,18:51:30
1.3774,103.74985,2017-03-17,18:55:15
1.37039,103.88188,2017-03-17,18:56:13
1.30004,103.85266,2017-03-17,18:55:15
1.30642,103.8647,2017-03-17,18:50:34
1.38257,103.8981,2017-03-17,18:58:56
1.33501,103.95219,2017-03-17,18:55:15
1.43232,103.7736,2017-03-17,18:52:25
1.3869,103.89025,2017-03-17,18:50:34
1.31044,103.88167,2017-03-17,18:59:48
1.3383,103.98112,2017-03-17,18:56:13
1.31836,103.86359,2017-03-17,18:54:20
1.39189,103.91423,2017-03-17,18:51:30
1.31937,103.76299,2017-03-17,18:52:25
1.36718,103.94637,2017-03-17,18:51:30
1.25243,103.82382,2017-03-17,18:55:15
1.42072,103.75919,2017-03-17,18:56:13
1.28552,103.8444,2017-03-17,18:58:56
1.30072,103.83694,2017-03-17,18:53:22
1.35969,103.888,2017-03-17,18:57:08
1.35888,103.98967,2017-03-17,18:58:04
1.39101,103.909,2017-03-17,18:58:56
1.46304,103.80324,2017-03-17,18:53:22
1.4074,103.7503,2017-03-17,18:54:20
1.30223,103.83769,2017-03-17,18:51:30
1.371741,103.9618,2017-03-17,18:58:56
1.37097,103.88212,2017-03-17,18:50:34
1.346975,103.7534,2017-03-17,18:58:04
1.43516,103.78714,2017-03-17,18:53:22
1.35111,103.74833,2017-03-17,18:53:22
1.44345,103.7696,2017-03-17,18:54:20
1.369461,103.8551,2017-03-17,18:56:13
1.40186,103.89917,2017-03-17,18:54:20
1.34009,103.98106,2017-03-17,18:57:08
1.36129,103.9547,2017-03-17,18:50:34
1.43076,103.8332,2017-03-17,18:56:13
1.27205,103.806,2017-03-17,18:50:34
1.41603,103.80066,2017-03-17,18:53:22
1.35069,103.98492,2017-03-17,18:57:08
1.361679,103.8669,2017-03-17,18:53:22
1.37911,103.88181,2017-03-17,18:52:25
1.43008,103.83691,2017-03-17,18:58:04
1.30764,103.79284,2017-03-17,18:52:25
1.31712,103.84334,2017-03-17,18:57:08
1.308629,103.9331,2017-03-17,18:53:22
1.36928,103.76097,2017-03-17,18:53:22
1.29481,103.81627,2017-03-17,18:58:04
1.42464,103.83565,2017-03-17,18:54:20
1.33328,103.74072,2017-03-17,18:55:15
1.35692,103.88692,2017-03-17,18:52:25
1.345204,103.8639,2017-03-17,18:57:08
1.402334,103.9025,2017-03-17,18:56:13
1.35937,103.9888,2017-03-17,18:58:04
1.436454,103.7875,2017-03-17,18:53:22
1.325373,103.9332,2017-03-17,18:50:34
1.32725,103.75299,2017-03-17,18:56:13
1.34703,103.94232,2017-03-17,18:53:22
1.35984,103.84418,2017-03-17,18:57:08
1.422627,103.8454,2017-03-17,18:54:20
1.30592,103.86013,2017-03-17,18:57:08
1.35933,103.9514,2017-03-17,18:59:48
1.34577,103.96784,2017-03-17,18:57:08
1.25429,103.82575,2017-03-17,18:52:25
1.364089,103.894,2017-03-17,18:56:13
1.33007,103.84,2017-03-17,18:51:30
1.32527,103.92569,2017-03-17,18:51:30
1.332,103.92976,2017-03-17,18:58:04
1.28892,103.8371,2017-03-17,18:51:30
1.37799,103.86413,2017-03-17,18:54:20
1.30144,103.87875,2017-03-17,18:53:22
1.33415,103.74638,2017-03-17,18:51:30
1.346377,103.9443,2017-03-17,18:52:25
1.35666,103.98796,2017-03-17,18:56:13
1.35459,103.88996,2017-03-17,18:54:20
1.36158,103.8669,2017-03-17,18:54:20
1.43719,103.7873,2017-03-17,18:59:48
1.30869,103.87789,2017-03-17,18:57:08
1.36819,103.8415,2017-03-17,18:54:20
1.41749,103.83521,2017-03-17,18:52:25
1.434769,103.7994,2017-03-17,18:55:15
1.43756,103.7872,2017-03-17,18:56:13
1.370934,103.8429,2017-03-17,18:56:13
1.27957,103.85315,2017-03-17,18:58:04
1.3147,103.8521,2017-03-17,18:53:22
1.338917,103.746,2017-03-17,18:56:13
1.37066,103.83816,2017-03-17,18:57:08
1.37368,103.89958,2017-03-17,18:52:25
1.36962,103.76438,2017-03-17,18:58:04
1.28941,103.81493,2017-03-17,18:51:30
1.31552,103.67829,2017-03-17,18:56:13
1.43467,103.83442,2017-03-17,18:58:04
1.40558,103.7903,2017-03-17,18:50:34
1.38068,103.93892,2017-03-17,18:52:25
1.38276,103.83677,2017-03-17,18:55:15
1.43666,103.78885,2017-03-17,18:53:22
1.44147,103.78905,2017-03-17,18:57:08
1.31014,103.8335,2017-03-17,18:51:30
1.37963,103.90369,2017-03-17,18:58:04
1.32386,103.67137,2017-03-17,18:52:25
1.34657,103.73174,2017-03-17,18:56:13
1.3694,103.89851,2017-03-17,18:50:34
1.44153,103.76886,2017-03-17,18:52:25
1.36117,103.8421,2017-03-17,18:59:48
1.33365,103.88886,2017-03-17,18:57:08
1.31237,103.75887,2017-03-17,18:57:08
1.35572,103.93535,2017-03-17,18:56:13
1.33659,103.94501,2017-03-17,18:51:30
1.37175,103.96732,2017-03-17,18:56:13
1.43344,103.79459,2017-03-17,18:56:13
1.330144,103.9009,2017-03-17,18:52:25
1.3133,103.8029,2017-03-17,18:54:20
1.35445,103.94019,2017-03-17,18:53:22
1.31236,103.7861,2017-03-17,18:50:34
1.3227,103.85704,2017-03-17,18:52:25
1.37348,103.9324,2017-03-17,18:54:20
1.32882,103.64393,2017-03-17,18:56:13
1.30397,103.90644,2017-03-17,18:52:25
1.34654,103.96795,2017-03-17,18:52:25
1.35765,103.98805,2017-03-17,18:53:22
1.29804,103.88454,2017-03-17,18:57:08
1.31518,103.89401,2017-03-17,18:52:25
1.33921,103.96475,2017-03-17,18:53:22
1.33118,103.93439,2017-03-17,18:55:15
1.39664,103.849,2017-03-17,18:58:56
1.41495,103.8345,2017-03-17,18:54:20
1.37521,103.95354,2017-03-17,18:56:13
1.39819,103.9092,2017-03-17,18:53:22
1.42924,103.83679,2017-03-17,18:54:20
1.3165,103.7701,2017-03-17,18:51:30
1.32499,103.7741,2017-03-17,18:54:20
1.4261,103.82634,2017-03-17,18:58:04
1.43326,103.79454,2017-03-17,18:58:04
1.336368,103.7477,2017-03-17,18:55:15
1.30983,103.79541,2017-03-17,18:51:30
1.35156,103.98434,2017-03-17,18:56:13
1.43888,103.8317,2017-03-17,18:56:13
1.36523,103.74798,2017-03-17,18:55:15
1.2811,103.86607,2017-03-17,18:52:25
1.29061,103.8392,2017-03-17,18:50:34
1.3958,103.89614,2017-03-17,18:53:22
1.40115,103.88683,2017-03-17,18:52:25
1.37533,103.94575,2017-03-17,18:54:20
1.33185,103.88065,2017-03-17,18:59:48
1.29998,103.83984,2017-03-17,18:54:20
1.35101,103.87951,2017-03-17,18:58:04
1.44337,103.8363,2017-03-17,18:52:25
1.35562,103.98737,2017-03-17,18:56:13
1.31448,103.6891,2017-03-17,18:57:08
1.305597,103.8555,2017-03-17,18:53:22
1.29654,103.89625,2017-03-17,18:57:08
1.43895,103.79258,2017-03-17,18:55:15
1.37734,103.843,2017-03-17,18:56:13
1.35398,103.942,2017-03-17,18:54:20
1.36933,103.88022,2017-03-17,18:51:30
1.32372,103.92775,2017-03-17,18:55:15
1.27768,103.84255,2017-03-17,18:50:34
1.4413,103.78905,2017-03-17,18:50:34
1.3519,103.98531,2017-03-17,18:51:30
1.29529,103.85867,2017-03-17,18:58:04
1.29887,103.78381,2017-03-17,18:55:15
1.35601,103.838,2017-03-17,18:54:20
1.430839,103.8354,2017-03-17,18:52:25
1.34732,103.73289,2017-03-17,18:51:30
1.36029,103.83697,2017-03-17,18:55:15
1.388738,103.8755,2017-03-17,18:52:25
1.36939,103.89854,2017-03-17,18:52:25
1.400677,103.8964,2017-03-17,18:54:20
1.35863,103.98997,2017-03-17,18:56:13
1.337797,103.8441,2017-03-17,18:56:13
1.42308,103.8379,2017-03-17,18:58:56
1.4394,103.771,2017-03-17,18:57:08
1.37259,103.837,2017-03-17,18:59:48
1.27577,103.81294,2017-03-17,18:54:20
1.37116,103.97067,2017-03-17,18:54:20
1.41769,103.8375,2017-03-17,18:59:48
1.33013,103.9044,2017-03-17,18:52:25
1.44749,103.82247,2017-03-17,18:58:04
1.42785,103.83158,2017-03-17,18:57:08
1.35138,103.98617,2017-03-17,18:55:15
1.29886,103.84241,2017-03-17,18:52:25
1.34864,103.74859,2017-03-17,18:52:25
1.388682,103.8673,2017-03-17,18:59:48
1.38282,103.82589,2017-03-17,18:58:04
1.31261,103.80024,2017-03-17,18:56:13
1.35245,103.94569,2017-03-17,18:57:08
1.4425,103.77315,2017-03-17,18:54:20
1.31008,103.84752,2017-03-17,18:57:08
1.385164,103.8496,2017-03-17,18:58:56
1.337178,103.7409,2017-03-17,18:57:08
1.35087,103.98497,2017-03-17,18:54:20
1.37172,103.9673,2017-03-17,18:54:20
1.43675,103.7959,2017-03-17,18:54:20
1.392025,103.7443,2017-03-17,18:58:04
1.3518,103.9858,2017-03-17,18:55:15
1.295107,103.6266,2017-03-17,18:52:25
1.30215,103.90462,2017-03-17,18:57:08
1.37769,103.7552,2017-03-17,18:50:34
1.44902,103.80033,2017-03-17,18:54:20
1.30907,103.8268,2017-03-17,18:59:48
1.36982,103.84927,2017-03-17,18:55:15
1.39777,103.85763,2017-03-17,18:51:30
1.33771,103.7541,2017-03-17,18:59:48
1.38844,103.8883,2017-03-17,18:54:20
1.35608,103.98777,2017-03-17,18:56:13
1.3356,103.89681,2017-03-17,18:55:15
1.36007,103.97031,2017-03-17,18:52:25
1.44821,103.8189,2017-03-17,18:57:08
1.39566,103.75408,2017-03-17,18:56:13
1.38446,103.74473,2017-03-17,18:54:20
1.38444,103.74476,2017-03-17,18:52:25
1.2879,103.8361,2017-03-17,18:55:15
1.33232,103.74332,2017-03-17,18:53:22
1.352273,103.9858,2017-03-17,18:56:13
1.43564,103.78524,2017-03-17,18:51:30
1.4417,103.769,2017-03-17,18:58:04
1.32401,103.92894,2017-03-17,18:52:25
1.42579,103.84556,2017-03-17,18:58:56
1.3578,103.96956,2017-03-17,18:53:22
1.307013,103.855,2017-03-17,18:58:56
1.35205,103.98468,2017-03-17,18:58:56
1.33736,103.8564,2017-03-17,18:50:34
1.37959,103.7506,2017-03-17,18:53:22
1.30572,103.85982,2017-03-17,18:58:04
1.28058,103.82507,2017-03-17,18:53:22
1.35096,103.98497,2017-03-17,18:58:04
1.37384,103.7709,2017-03-17,18:50:34
1.34857,103.96578,2017-03-17,18:51:30
1.33151,103.84438,2017-03-17,18:52:25
1.4585,103.8374,2017-03-17,18:56:13
1.37679,103.89236,2017-03-17,18:58:04
1.37775,103.93719,2017-03-17,18:54:20
1.34805,103.71085,2017-03-17,18:57:08
1.354482,103.8758,2017-03-17,18:50:34
1.37839,103.738,2017-03-17,18:51:30
1.34139,103.88483,2017-03-17,18:57:08
1.40497,103.78999,2017-03-17,18:51:30
1.37481,103.7725,2017-03-17,18:50:34
1.288055,103.8285,2017-03-17,18:53:22
1.31442,103.65566,2017-03-17,18:57:08
1.34298,103.83812,2017-03-17,18:57:08
1.352302,103.9635,2017-03-17,18:58:04
1.431707,103.8344,2017-03-17,18:58:04
1.3542,103.9865,2017-03-17,18:53:22
1.3647,103.84114,2017-03-17,18:56:13
